user_id,first_name,last_name,email,phone,city,province,user_type,signup_date,is_active
311,John,Martinez,user311@example.com,+16723643300,Toronto,ON,rider,2023-09-29,True
312,James,Wilson,user312@example.com,+17842077497,Ottawa,ON,driver,2025-11-17,True
313,Amanda,Gill,user313@example.com,+16702982607,Montreal,QC,rider,2026-03-23,True
314,Jacob,Robinson,user314@example.com,+15659306670,Toronto,ON,rider,2025-10-27,True
315,Todd,Hardy,user315@example.com,+17830535785,Edmonton,AB,rider,2024-11-10,False
316,Tiffany,Warren,user316@example.com,+12399222877,Ottawa,ON,rider,2026-06-20,True
317,Justin,Garcia,user317@example.com,+13721326325,Montreal,QC,rider,2024-12-10,True
318,James,Perez,user318@example.com,+19258075675,Halifax,NS,driver,2025-01-12,True
319,Harry,Smith,user319@example.com,+12485574228,Vancouver,BC,driver,2025-12-17,True
320,Amanda,Hill,user320@example.com,+12445444412,Vancouver,BC,driver,2025-07-06,True
321,Terri,Tran,user321@example.com,+17073475460,Winnipeg,MB,driver,2024-08-12,True
322,Heidi,Martinez,user322@example.com,+19999702035,Toronto,ON,rider,2026-07-26,True
323,Miranda,Henry,user323@example.com,+18369778602,Vancouver,BC,rider,2025-01-28,True
324,Monique,Andrews,user324@example.com,+13892740043,Halifax,NS,driver,2023-04-09,True
325,Taylor,Alexander,user325@example.com,+16348053984,Edmonton,AB,rider,2025-11-19,True
326,Jack,Williams,user326@example.com,+19171926886,Calgary,AB,rider,2024-06-09,True
327,Shelley,Woods,user327@example.com,+18154034898,Montreal,QC,rider,2026-02-02,True
328,Lynn,Morales,user328@example.com,+19145582808,Edmonton,AB,rider,2025-09-23,True
329,Charles,Soto,user329@example.com,+16344981609,Toronto,ON,rider,2023-09-01,True
330,Brian,Hernandez,user330@example.com,+15658758727,Winnipeg,MB,driver,2023-09-14,True
331,Anna,Torres,user331@example.com,+13377111768,Winnipeg,MB,rider,2024-05-29,False
332,Victoria,Wilson,user332@example.com,+14177244907,Toronto,ON,rider,2025-05-05,True
333,Kathy,Obrien,user333@example.com,+15509431976,Halifax,NS,rider,2023-05-03,True
334,Krystal,Perez,user334@example.com,+16673009711,Winnipeg,MB,driver,2025-02-13,True
335,Alexandra,Hayes,user335@example.com,+16211948762,Montreal,QC,rider,2026-03-03,True
336,Scott,Dalton,user336@example.com,+13732760138,Montreal,QC,rider,2023-02-25,True
337,Veronica,Torres,user337@example.com,+15547251133,Toronto,ON,rider,2026-05-14,True
338,Christine,Lynch,user338@example.com,+14415200001,Ottawa,ON,rider,2025-10-13,True
339,Jody,Meza,user339@example.com,+17855511341,Edmonton,AB,rider,2023-03-26,True
340,Jared,Clark,user340@example.com,+17720778863,Winnipeg,MB,driver,2026-04-07,True
341,Donna,Moore,user341@example.com,+19372990249,Winnipeg,MB,rider,2024-07-18,True
342,Glenn,Jones,user342@example.com,+16713456100,Montreal,QC,driver,2025-10-20,True
343,Aaron,Hayes,user343@example.com,+17820277586,Edmonton,AB,rider,2025-09-11,False
344,Brittney,Carter,user344@example.com,+18647280417,Ottawa,ON,rider,2024-08-03,True
345,Jesse,Mann,user345@example.com,+15852057916,Toronto,ON,driver,2025-02-03,True
346,Jacqueline,Gibson,user346@example.com,+12459396179,Halifax,NS,rider,2025-08-06,True
347,Grace,Bradshaw,user347@example.com,+13687477596,Montreal,QC,rider,2024-12-10,True
348,Kristin,Weber,user348@example.com,+15078580665,Calgary,AB,rider,2023-06-17,True
349,Donna,Peck,user349@example.com,+19891857384,Toronto,ON,driver,2025-07-03,True
350,Ronald,Stephens,user350@example.com,+18259433273,Winnipeg,MB,driver,2025-07-04,False
351,Deborah,Kerr,user351@example.com,+16139724658,Vancouver,BC,rider,2023-01-07,True
352,Margaret,Jones,user352@example.com,+18671056264,Toronto,ON,rider,2024-11-03,True
353,Gabriel,Parker,user353@example.com,+19649686777,Winnipeg,MB,rider,2023-10-03,True
354,Kaitlyn,Carroll,user354@example.com,+19432417957,Vancouver,BC,rider,2023-07-19,True
355,Keith,Martinez,user355@example.com,+18460103767,Edmonton,AB,rider,2024-08-20,True
356,Haley,Lyons,user356@example.com,+13175085349,Calgary,AB,rider,2024-06-16,False
357,Sherri,Mason,user357@example.com,+15456576082,Winnipeg,MB,rider,2023-08-03,True
358,Troy,Miller,user358@example.com,+19915944409,Ottawa,ON,rider,2025-04-30,True
359,Bill,Reynolds,user359@example.com,+12862812038,Calgary,AB,rider,2025-08-27,True
360,Marcus,Wright,user360@example.com,+16864788029,Edmonton,AB,driver,2026-01-08,True
361,Christopher,Hayden,user361@example.com,+18459173129,Vancouver,BC,rider,2025-12-14,True
362,Mary,Johnston,user362@example.com,+15267503871,Montreal,QC,rider,2025-05-23,True
363,Stephanie,Key,user363@example.com,+19190821018,Halifax,NS,driver,2025-04-09,True
364,Emily,Adams,user364@example.com,+15471642620,Halifax,NS,rider,2025-03-23,True
365,Billy,Avila,user365@example.com,+12624173500,Halifax,NS,rider,2025-11-07,True
366,Thomas,Pearson,user366@example.com,+19516987404,Ottawa,ON,rider,2023-09-08,False
367,Sabrina,White,user367@example.com,+16923872444,Ottawa,ON,rider,2023-04-07,True
368,Brenda,Walters,user368@example.com,+17171144489,Ottawa,ON,rider,2025-04-20,True
369,Travis,Davis,user369@example.com,+16735115569,Winnipeg,MB,rider,2025-11-15,True
370,Michael,Cook,user370@example.com,+19483605722,Calgary,AB,rider,2025-05-21,True
371,Elizabeth,Hodge,user371@example.com,+19271105077,Ottawa,ON,driver,2023-03-14,False
372,Mark,Steele,user372@example.com,+18084105653,Halifax,NS,driver,2026-05-09,False
373,Keith,Landry,user373@example.com,+12231078662,Edmonton,AB,rider,2026-03-01,True
374,Lisa,Pierce,user374@example.com,+15564751926,Winnipeg,MB,rider,2025-09-11,True
375,Shawn,Edwards,user375@example.com,+19538130192,Edmonton,AB,driver,2025-04-29,True
376,Marcus,Cordova,user376@example.com,+19628492180,Calgary,AB,rider,2023-10-28,True
377,Richard,Robertson,user377@example.com,+12319841893,Vancouver,BC,rider,2023-09-27,True
378,Vanessa,Sandoval,user378@example.com,+13620054076,Montreal,QC,rider,2024-10-27,True
379,Amy,Gutierrez,user379@example.com,+12558631501,Ottawa,ON,rider,2025-06-26,True
380,Jacob,Cox,user380@example.com,+13419756364,Toronto,ON,rider,2026-01-07,False
381,Katherine,Garrett,user381@example.com,+16955118292,Toronto,ON,rider,2024-05-16,True
382,Kathleen,Harris,user382@example.com,+18401867536,Ottawa,ON,driver,2025-06-08,True
383,Andrea,Pennington,user383@example.com,+19662356704,Montreal,QC,rider,2024-05-08,True
384,Samuel,Wolfe,user384@example.com,+14235986982,Vancouver,BC,rider,2026-05-06,True
385,David,Dudley,user385@example.com,+18627478810,Halifax,NS,driver,2024-09-18,True
386,Chelsea,Allen,user386@example.com,+15794160110,Calgary,AB,rider,2025-10-27,True
387,Eric,Pierce,user387@example.com,+13260892281,Edmonton,AB,rider,2026-03-15,True
388,Andrea,Davis,user388@example.com,+19832682022,Winnipeg,MB,driver,2025-10-05,True
389,Victoria,Durham,user389@example.com,+13914126243,Edmonton,AB,rider,2025-09-24,True
390,Steven,Wilson,user390@example.com,+16118430494,Calgary,AB,rider,2025-11-26,True
391,Marilyn,Jimenez,user391@example.com,+16058691146,Halifax,NS,rider,2024-08-22,True
392,Jennifer,Hicks,user392@example.com,+16401077575,Ottawa,ON,rider,2025-03-13,True
393,Joshua,Davenport,user393@example.com,+18503907893,Edmonton,AB,rider,2025-03-01,True
394,Tina,Sanchez,user394@example.com,+17568141480,Toronto,ON,rider,2025-10-09,True
395,Andrea,Reyes,user395@example.com,+16072538783,Montreal,QC,rider,2023-09-18,False
396,Sandra,Romero,user396@example.com,+14692657073,Toronto,ON,rider,2023-11-24,True
397,Natasha,Shields,user397@example.com,+18116933019,Calgary,AB,rider,2023-06-11,True
398,Joshua,Tyler,user398@example.com,+19071926312,Halifax,NS,driver,2023-04-23,True
399,Robert,Villa,user399@example.com,+12102018113,Vancouver,BC,driver,2026-01-18,True
400,William,Hoover,user400@example.com,+12314597900,Montreal,QC,rider,2023-10-04,True
401,Justin,Evans,user401@example.com,+18764411523,Montreal,QC,driver,2023-12-20,False
402,Brenda,Duarte,user402@example.com,+13666587357,Halifax,NS,rider,2025-09-06,True
403,Tracy,Hernandez,user403@example.com,+12072546169,Edmonton,AB,rider,2025-11-11,True
404,Amanda,Reed,user404@example.com,+19049857019,Toronto,ON,rider,2025-08-18,True
405,Andrea,Daniels,user405@example.com,+19305232673,Toronto,ON,rider,2023-04-23,True
406,Stanley,Morris,user406@example.com,+17539805986,Montreal,QC,rider,2025-12-01,True
407,Jacob,Terry,user407@example.com,+17504075497,Montreal,QC,driver,2024-11-10,True
408,Ashley,Hall,user408@example.com,+14035761595,Toronto,ON,rider,2025-04-08,True
409,Kimberly,Williams,user409@example.com,+19717070261,Halifax,NS,rider,2025-04-27,True
410,Julie,Thornton,user410@example.com,+17575110208,Vancouver,BC,driver,2026-05-20,True
411,Lisa,Hughes,user411@example.com,+16342857078,Edmonton,AB,driver,2025-05-12,True
412,Elizabeth,Hoover,user412@example.com,+16316570287,Toronto,ON,rider,2025-07-15,True
413,Tina,Simpson,user413@example.com,+13308638549,Montreal,QC,rider,2026-03-08,True
414,Benjamin,Shaw,user414@example.com,+12909403244,Edmonton,AB,rider,2025-09-30,True
415,Brittany,Kane,user415@example.com,+12691293717,Vancouver,BC,driver,2023-12-09,True
416,Morgan,Alexander,user416@example.com,+12834624758,Ottawa,ON,driver,2023-10-09,True
417,Alicia,Bryant,user417@example.com,+19951649725,Toronto,ON,rider,2025-05-02,True
418,Jennifer,Ortiz,user418@example.com,+17543311004,Montreal,QC,rider,2023-04-15,True
419,Diana,Moore,user419@example.com,+19411349418,Calgary,AB,rider,2025-01-26,False
420,Terrance,Costa,user420@example.com,+16845647144,Edmonton,AB,driver,2025-10-15,True
421,Matthew,Schwartz,user421@example.com,+14660800029,Ottawa,ON,driver,2023-10-28,True
422,Debra,Christian,user422@example.com,+17705202945,Winnipeg,MB,rider,2025-10-21,True
423,Melissa,Villarreal,user423@example.com,+18723994656,Vancouver,BC,driver,2024-07-20,True
424,Norman,Stewart,user424@example.com,+12724301196,Halifax,NS,driver,2024-05-01,True
425,Jennifer,Malone,user425@example.com,+19353839257,Calgary,AB,driver,2025-09-22,True
426,Monique,Johnson,user426@example.com,+16871806447,Edmonton,AB,rider,2026-02-12,True
427,Casey,Welch,user427@example.com,+13987918631,Winnipeg,MB,rider,2024-07-11,True
428,Samantha,Bright,user428@example.com,+14369412470,Winnipeg,MB,rider,2023-10-01,True
429,Julie,Hamilton,user429@example.com,+15615473387,Montreal,QC,rider,2026-07-07,True
430,Corey,Schultz,user430@example.com,+17425551516,Calgary,AB,rider,2025-08-31,True
431,Monique,Wallace,user431@example.com,+15831562592,Montreal,QC,driver,2025-02-26,True
432,Heather,Berger,user432@example.com,+19598657230,Halifax,NS,rider,2023-11-27,False
433,Brandon,Flynn,user433@example.com,+18629150270,Ottawa,ON,rider,2025-04-18,True
434,Kelly,Brooks,user434@example.com,+13571179066,Vancouver,BC,rider,2023-12-13,True
435,Dustin,Schmidt,user435@example.com,+12575015625,Ottawa,ON,driver,2025-02-17,True
436,Ashlee,Sparks,user436@example.com,+17857757979,Halifax,NS,rider,2023-01-17,True
437,George,Miller,user437@example.com,+19547142611,Vancouver,BC,driver,2023-08-07,True
438,Monica,Harvey,user438@example.com,+18727453169,Vancouver,BC,rider,2025-05-28,True
439,John,Durham,user439@example.com,+19455718804,Vancouver,BC,rider,2025-01-21,False
440,Douglas,Murray,user440@example.com,+17234788230,Toronto,ON,driver,2025-01-27,True
441,Jonathan,Scott,user441@example.com,+13586712032,Ottawa,ON,rider,2023-03-08,True
442,Albert,Ballard,user442@example.com,+13666847218,Edmonton,AB,driver,2024-12-07,True
443,Rachel,Byrd,user443@example.com,+13391874847,Toronto,ON,rider,2025-12-29,False
444,Eric,Alexander,user444@example.com,+19880716364,Ottawa,ON,rider,2024-02-14,True
445,Michael,Matthews,user445@example.com,+17912707829,Vancouver,BC,driver,2024-08-11,True
446,Danielle,Coleman,user446@example.com,+14219050244,Montreal,QC,rider,2024-08-07,False
447,John,Bruce,user447@example.com,+14217799930,Calgary,AB,rider,2024-07-02,True
448,James,Cruz,user448@example.com,+18386021762,Edmonton,AB,rider,2025-01-18,True
449,Timothy,Young,user449@example.com,+18450340717,Toronto,ON,rider,2023-08-04,True
450,Ashley,Andrews,user450@example.com,+16626058694,Calgary,AB,rider,2025-09-26,True
451,Victoria,Phillips,user451@example.com,+12802753761,Vancouver,BC,rider,2024-07-16,True
452,Tiffany,Barrett,user452@example.com,+14839444315,Montreal,QC,rider,2024-10-06,True
453,Joshua,Knight,user453@example.com,+18363065552,Montreal,QC,driver,2025-01-13,True
454,Gina,Garner,user454@example.com,+19074924522,Vancouver,BC,rider,2024-09-30,True
455,Brandon,Obrien,user455@example.com,+16844229666,Toronto,ON,rider,2025-07-09,True
456,Tyler,Strong,user456@example.com,+12630780803,Toronto,ON,driver,2023-09-16,True
457,Justin,Lindsey,user457@example.com,+18513922159,Vancouver,BC,rider,2024-09-21,True
458,Catherine,Gomez,user458@example.com,+19421593181,Toronto,ON,rider,2026-06-29,True
459,Dana,Oliver,user459@example.com,+12930261655,Montreal,QC,rider,2025-07-31,False
460,Erica,Le,user460@example.com,+12732578761,Winnipeg,MB,driver,2026-07-13,True
461,Donna,Massey,user461@example.com,+19707817314,Vancouver,BC,rider,2026-06-28,True
462,Courtney,Berger,user462@example.com,+17015326523,Ottawa,ON,driver,2025-12-01,True
463,Debbie,Parker,user463@example.com,+18857058587,Winnipeg,MB,driver,2023-04-17,True
464,Scott,Riley,user464@example.com,+12567851370,Halifax,NS,rider,2023-01-26,True
465,Jessica,Davis,user465@example.com,+15549851402,Halifax,NS,driver,2025-07-29,True
466,Kenneth,Burgess,user466@example.com,+14576180666,Winnipeg,MB,rider,2026-05-02,True
467,Gregory,Anderson,user467@example.com,+12400247855,Montreal,QC,rider,2025-10-21,True
468,Amber,Mata,user468@example.com,+19623010414,Toronto,ON,rider,2025-10-05,True
469,Alyssa,Mcintyre,user469@example.com,+17885726335,Halifax,NS,rider,2023-03-09,True
470,Maria,Scott,user470@example.com,+17280603237,Halifax,NS,rider,2026-05-31,True
471,Makayla,Olson,user471@example.com,+17800429824,Halifax,NS,driver,2026-06-03,True
472,Lindsay,Francis,user472@example.com,+13827463042,Montreal,QC,rider,2024-01-31,True
473,Matthew,Wilson,user473@example.com,+12359993773,Calgary,AB,driver,2025-07-18,True
474,Sydney,Taylor,user474@example.com,+13107263953,Halifax,NS,rider,2023-01-09,True
475,Tammy,Dalton,user475@example.com,+18777403171,Toronto,ON,driver,2023-07-03,True
476,Jennifer,Whitney,user476@example.com,+14811254192,Halifax,NS,driver,2025-12-04,True
477,Tammy,Ballard,user477@example.com,+13555936898,Halifax,NS,rider,2023-08-29,True
478,Michael,Gibbs,user478@example.com,+17417254657,Ottawa,ON,rider,2025-04-12,True
479,Alexander,Herrera,user479@example.com,+14628007501,Edmonton,AB,rider,2025-11-23,True
480,Shawn,Chambers,user480@example.com,+18069768719,Calgary,AB,rider,2026-05-02,True
481,Emily,Richards,user481@example.com,+17885019883,Vancouver,BC,rider,2025-05-12,True
482,Lynn,Bentley,user482@example.com,+14480992821,Ottawa,ON,driver,2026-04-17,True
483,Daniel,Hall,user483@example.com,+19967159686,Vancouver,BC,rider,2025-10-21,True
484,Angel,Henson,user484@example.com,+18213077687,Calgary,AB,rider,2025-12-22,False
485,Anna,Herman,user485@example.com,+17216057989,Montreal,QC,driver,2024-09-14,True
486,Jeffrey,Brown,user486@example.com,+12690364509,Toronto,ON,rider,2025-09-14,True
487,Madison,Blankenship,user487@example.com,+15535855298,Montreal,QC,rider,2025-01-02,False
488,Kevin,Ortiz,user488@example.com,+12378561387,Halifax,NS,rider,2024-02-13,True
489,Donald,Shah,user489@example.com,+14615759047,Montreal,QC,driver,2026-01-30,True
490,Kevin,Vasquez,user490@example.com,+18931929412,Halifax,NS,rider,2025-03-20,True
491,Colton,Clay,user491@example.com,+15522855590,Toronto,ON,rider,2025-09-21,True
492,Derek,Chavez,user492@example.com,+17161293299,Toronto,ON,rider,2025-10-17,False
493,Ellen,Paul,user493@example.com,+12836429847,Ottawa,ON,rider,2026-05-02,True
494,Sonya,Barnes,user494@example.com,+14642220886,Calgary,AB,driver,2025-11-13,True
495,Julia,Moore,user495@example.com,+14813285701,Calgary,AB,rider,2023-09-02,True
496,Robert,Garcia,user496@example.com,+15348669509,Ottawa,ON,driver,2024-07-02,True
497,Tracy,Russell,user497@example.com,+14517195150,Halifax,NS,driver,2025-03-15,True
498,Stephanie,Johnson,user498@example.com,+15947836984,Montreal,QC,rider,2025-05-03,True
499,Mitchell,Ramos,user499@example.com,+17787361432,Edmonton,AB,rider,2026-06-20,True
500,Stephanie,Foley,user500@example.com,+18248142362,Calgary,AB,driver,2024-09-19,True
501,Cory,Jennings,user501@example.com,+12751768690,Ottawa,ON,rider,2025-02-25,True
502,Amy,Levine,user502@example.com,+14161095131,Montreal,QC,rider,2024-06-12,False
503,Michael,Sanders,user503@example.com,+19787408571,Ottawa,ON,driver,2025-06-12,True
504,James,Martinez,user504@example.com,+16149176576,Winnipeg,MB,rider,2025-05-24,True
505,Melanie,Gibson,user505@example.com,+15253323002,Calgary,AB,rider,2026-04-19,True
506,Elizabeth,May,user506@example.com,+15702361794,Winnipeg,MB,driver,2025-01-18,True
507,Carla,Smith,user507@example.com,+17938536382,Montreal,QC,rider,2026-05-10,False
508,Kristin,Sanchez,user508@example.com,+15436667023,Calgary,AB,rider,2024-10-02,False
509,David,Cunningham,user509@example.com,+19304960054,Toronto,ON,driver,2024-02-14,True
510,Casey,Hubbard,user510@example.com,+18008361319,Montreal,QC,rider,2026-03-09,True
511,Jamie,Robinson,user511@example.com,+18676747847,Montreal,QC,driver,2023-10-05,True
512,Molly,Murphy,user512@example.com,+17233701675,Edmonton,AB,rider,2025-06-10,True
513,Dylan,Lester,user513@example.com,+18438153139,Calgary,AB,rider,2023-11-07,True
514,Aaron,Garrison,user514@example.com,+15748400480,Calgary,AB,rider,2023-11-18,True
515,Duane,Anderson,user515@example.com,+19886997514,Calgary,AB,driver,2024-07-07,True
516,John,Thompson,user516@example.com,+16809841482,Montreal,QC,rider,2023-05-02,True
517,Donna,Johnson,user517@example.com,+14636366799,Winnipeg,MB,rider,2026-04-02,True
518,Alexis,Tyler,user518@example.com,+15642177784,Toronto,ON,rider,2024-07-30,True
519,John,Morris,user519@example.com,+18762509223,Winnipeg,MB,driver,2024-03-02,True
520,Grant,Williams,user520@example.com,+13708879427,Ottawa,ON,rider,2026-03-11,True
521,Judy,Fox,user521@example.com,+18552983809,Toronto,ON,driver,2024-10-19,True
522,Julie,Alvarez,user522@example.com,+14158114593,Toronto,ON,rider,2024-09-03,True
523,Kimberly,Palmer,user523@example.com,+18258609304,Vancouver,BC,driver,2023-07-06,True
524,Daniel,Gordon,user524@example.com,+17650679167,Winnipeg,MB,rider,2023-01-14,True
525,Sonia,Williams,user525@example.com,+17924598153,Calgary,AB,rider,2023-06-06,True
526,Krista,Camacho,user526@example.com,+17098780900,Ottawa,ON,driver,2024-02-13,True
527,Adrienne,Ellis,user527@example.com,+13473588088,Winnipeg,MB,rider,2023-10-13,True
528,Tamara,Brown,user528@example.com,+18094957766,Calgary,AB,rider,2026-03-14,True
529,Timothy,Morales,user529@example.com,+13200999709,Halifax,NS,rider,2023-10-07,True
530,Gina,Henry,user530@example.com,+15496922300,Calgary,AB,rider,2026-01-24,True
531,Renee,Jones,user531@example.com,+14385167359,Calgary,AB,driver,2024-08-14,True
532,Christopher,Franklin,user532@example.com,+18326431102,Vancouver,BC,rider,2023-01-16,True
